i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
533,1492,pop_15_op_e2_n4_251227_171036,pop_9_op_e1_n2_251226_200158,0.6927288,111485.0
183,217,pop_10_op_m2_n5_251227_015504,pop_11_op_e2_n18_251227_033505,0.7154529,328115.5
527,611,pop_15_op_e2_n17_251227_171036,pop_16_op_e2_n7_251227_203430,0.49799487,7318.75
362,1497,pop_13_op_e1_n7_251227_092959,pop_9_op_e1_n7_251226_200158,0.7951853,171491.5
570,701,pop_15_op_m2_n3_251227_185242,pop_17_op_m1_n3_251228_005726,0.5186123,276744.25
1414,1518,pop_8_op_e1_n2_251226_163555,pop_9_op_m1_n0_251226_214405,0.5207506,264730.5
770,1188,pop_18_op_m1_n16_251228_041951,pop_5_op_e1_n2_251226_064644,0.77834886,385935.25
1089,1200,pop_3_op_m2_n15_251226_025640,pop_5_op_e2_n15_251226_073535,0.63058645,418120.5
656,712,pop_17_op_e1_n12_251227_231256,pop_17_op_m2_n13_251228_014656,0.4911473,511887.5
413,1458,pop_13_op_m2_n18_251227_121005,pop_8_op_m1_n7_251226_182024,0.52241266,71662.5
1189,1432,pop_5_op_e1_n3_251226_064644,pop_8_op_e2_n1_251226_172614,0.7430762,42710.75
1255,1509,pop_6_op_e1_n13_251226_100202,pop_9_op_e2_n19_251226_205529,0.7567914,226614.75
410,1268,pop_13_op_m2_n15_251227_121005,pop_6_op_e1_n7_251226_100202,0.4220035,318037.0
1014,1212,pop_2_op_m2_n16_251225_235254,pop_5_op_e2_n9_251226_073535,0.6508819,389593.5
148,406,pop_10_op_e2_n9_251227_001656,pop_13_op_m2_n11_251227_121005,0.41722798,183088.5
443,1116,pop_14_op_e1_n9_251227_125901,pop_4_op_e1_n5_251226_034419,0.7506733,135028.75
1197,1228,pop_5_op_e2_n12_251226_073535,pop_5_op_m1_n6_251226_082330,0.6811239,199184.25
508,699,pop_15_op_e1_n16_251227_162003,pop_17_op_m1_n1_251228_005726,0.60008055,3454.5
268,1147,pop_12_op_e1_n10_251227_060501,pop_4_op_m1_n17_251226_051356,0.48649335,5850.0
423,1474,pop_13_op_m2_n9_251227_121005,pop_8_op_m2_n3_251226_191044,0.23839512,251272.5
123,760,pop_10_op_e1_n3_251226_232328,pop_18_op_e2_n5_251228_033156,0.651938,103303.75
150,1339,pop_10_op_m1_n10_251227_010748,pop_7_op_e1_n5_251226_131453,0.542606,226653.25
442,696,pop_14_op_e1_n8_251227_125901,pop_17_op_m1_n16_251228_005726,0.6346346,456213.25
559,1405,pop_15_op_m2_n11_251227_185242,pop_8_op_e1_n12_251226_163555,0.47552124,81516.0
198,534,pop_11_op_e1_n19_251227_024432,pop_15_op_e2_n5_251227_171036,0.56917316,269433.75
581,709,pop_16_op_e1_n14_251227_194508,pop_17_op_m2_n10_251228_014656,0.6126465,252604.0
681,1096,pop_17_op_e2_n1_251228_000153,pop_3_op_m2_n3_251226_025640,0.6219107,143051.5
315,463,pop_12_op_m1_n18_251227_074705,pop_14_op_m1_n0_251227_143951,0.5651324,318598.5
1123,1267,pop_4_op_e2_n11_251226_042834,pop_6_op_e1_n6_251226_100202,0.6166455,248341.0
476,507,pop_14_op_m1_n5_251227_143951,pop_15_op_e1_n15_251227_162003,0.658079,217100.25
687,1259,pop_17_op_e2_n7_251228_000153,pop_6_op_e1_n17_251226_100202,0.56322503,232056.0
901,1340,pop_1_op_e2_n15_251225_192420,pop_7_op_e1_n6_251226_131453,0.6989919,16314.5
680,851,pop_17_op_e2_n19_251228_000153,pop_19_op_m1_n4_251228_074716,0.32194874,452294.75
16,275,pop_0_op_e1_n9_251225_153652,pop_12_op_e1_n17_251227_060501,0.7874855,80686.75
0,721,pop_0_op_e1_n0_251225_153652,pop_17_op_m2_n4_251228_014656,0.7666495,553139.5
678,1333,pop_17_op_e2_n17_251228_000153,pop_7_op_e1_n18_251226_131453,0.6186336,188575.75
30,1009,pop_0_op_e2_n3_251225_162047,pop_2_op_m2_n11_251225_235254,0.5106083,135719.25
1181,1468,pop_5_op_e1_n14_251226_064644,pop_8_op_m2_n16_251226_191044,0.6179275,444613.5
203,767,pop_11_op_e1_n5_251227_024432,pop_18_op_m1_n13_251228_041951,0.4902167,630197.75
844,1120,pop_19_op_m1_n16_251228_074716,pop_4_op_e1_n9_251226_034419,0.4509709,615955.0
449,1032,pop_14_op_e2_n15_251227_135021,pop_3_op_e1_n15_251226_003906,0.6541732,84175.5
672,701,pop_17_op_e2_n11_251228_000153,pop_17_op_m1_n3_251228_005726,0.7075195,171878.75
480,689,pop_14_op_m1_n9_251227_143951,pop_17_op_e2_n9_251228_000153,0.5614468,259838.5
486,976,pop_14_op_m2_n14_251227_152817,pop_2_op_e2_n17_251225_221616,0.7065707,261257.5
28,218,pop_0_op_e2_n1_251225_162047,pop_11_op_e2_n19_251227_033505,0.6116761,250418.0
115,909,pop_10_op_e1_n14_251226_232328,pop_1_op_e2_n5_251225_192420,0.8385148,380129.0
147,813,pop_10_op_e2_n8_251227_001656,pop_19_op_e1_n3_251228_060424,0.55986,234528.5
349,1011,pop_13_op_e1_n13_251227_092959,pop_2_op_m2_n13_251225_235254,0.74972934,285996.5
509,978,pop_15_op_e1_n17_251227_162003,pop_2_op_e2_n19_251225_221616,0.7661588,9475.0
131,140,pop_10_op_e2_n10_251227_001656,pop_10_op_e2_n19_251227_001656,0.73967785,214502.5
77,1179,pop_0_op_m1_n15_251225_170919,pop_5_op_e1_n12_251226_064644,0.7732974,102497.0
197,647,pop_11_op_e1_n18_251227_024432,pop_16_op_m2_n3_251227_221945,0.7118671,47993.0
587,1225,pop_16_op_e1_n2_251227_194508,pop_5_op_m1_n3_251226_082330,0.6195958,42447.5
64,254,pop_0_op_i1_n6_251225_145628,pop_11_op_m2_n16_251227_051511,0.7688002,69635.5
279,360,pop_12_op_e1_n2_251227_060501,pop_13_op_e1_n5_251227_092959,0.77646434,10149.75
470,769,pop_14_op_m1_n18_251227_143951,pop_18_op_m1_n15_251228_041951,0.5764204,348429.5
293,453,pop_12_op_e2_n15_251227_065610,pop_14_op_e2_n19_251227_135021,0.61729693,507553.5
17,513,pop_0_op_e2_n0_251225_162047,pop_15_op_e1_n2_251227_162003,0.81319,83424.25
182,1028,pop_10_op_m2_n4_251227_015504,pop_3_op_e1_n10_251226_003906,0.64298975,6564.25
225,1479,pop_11_op_e2_n8_251227_033505,pop_8_op_m2_n8_251226_191044,0.5480696,390720.0
1040,1055,pop_3_op_e1_n5_251226_003906,pop_3_op_e2_n2_251226_012408,0.83940333,1429.75
160,192,pop_10_op_m1_n2_251227_010748,pop_11_op_e1_n13_251227_024432,0.6351917,20838.25
