i,j,heuristic_i,heuristic_j,distance_struct,distance_perf
1209,3533,pop_6_op_e1_n13_251224_153915,pop_15_op_m2_n6_251225_065356,0.009820025,0.35255
1351,4267,pop_8_op_e1_n16_251224_160509,pop_7_op_m1_n14_251225_041334,0.011459179,0.0978
738,2679,pop_18_op_e2_n15_251224_185247,pop_5_op_m2_n19_251224_205730,0.018168943,0.011070002
136,980,pop_10_op_e2_n2_251224_163729,pop_2_op_e2_n7_251224_141407,0.020003358,0.87011003
1323,1544,pop_7_op_m1_n16_251224_155944,pop_0_op_i1_n3_251224_192433,0.018393338,1.48425
469,1941,pop_14_op_m2_n11_251224_174931,pop_14_op_m2_n11_251225_001033,0.0062680645,0.82714
2860,4368,pop_8_op_e2_n15_251224_214932,pop_8_op_m2_n6_251225_043752,0.042595435,0.46031
953,2332,pop_2_op_e1_n19_251224_141021,pop_1_op_e1_n1_251224_194128,0.035850804,1.17678
1229,2478,pop_6_op_e2_n16_251224_154252,pop_3_op_e1_n2_251224_200916,0.017582491,0.15504
1815,4032,pop_13_op_e1_n15_251224_233156,pop_4_op_e2_n10_251225_031500,0.019937128,1.45558
1925,4412,pop_14_op_m1_n15_251225_000514,pop_9_op_m1_n16_251225_045306,0.019700764,0.001819998
1383,3793,pop_8_op_m1_n16_251224_161205,pop_19_op_m1_n9_251225_080316,0.010246184,0.46051002
154,1668,pop_10_op_m1_n2_251224_164130,pop_10_op_m2_n6_251224_224258,0.016504636,0.00091000274
1039,3556,pop_3_op_e2_n12_251224_142734,pop_16_op_e2_n0_251225_070340,0.022542201,0.46533
2348,3652,pop_1_op_e2_n18_251224_194452,pop_17_op_m2_n15_251225_072844,0.02833787,0.10937
259,752,pop_11_op_m2_n9_251224_170039,pop_18_op_m1_n10_251224_185705,0.002910743,0.0024099946
3066,3803,pop_0_op_m1_n3_251225_021752,pop_19_op_m2_n18_251225_080724,0.016283505,0.028270002
1250,3314,pop_6_op_m1_n1_251224_154608,pop_13_op_e1_n14_251225_055930,0.016118413,0.007849999
1110,4078,pop_4_op_e1_n9_251224_143708,pop_4_op_m2_n18_251225_032359,0.016644308,0.08985
1305,2475,pop_7_op_e2_n17_251224_155616,pop_3_op_e1_n18_251224_200916,0.016138764,0.08915
1930,2505,pop_14_op_m1_n1_251225_000514,pop_3_op_m1_n12_251224_201815,0.01202852,0.08330999
777,2942,pop_18_op_m2_n15_251224_190103,pop_9_op_e2_n7_251224_221118,0.0100514265,0.81145
40,561,pop_0_op_i1_n11_251224_134318,pop_16_op_e1_n11_251224_181432,0.030489877,0.27567995
2476,3191,pop_3_op_e1_n19_251224_200916,pop_11_op_e2_n2_251225_052631,0.006816755,0.25495002
2244,2735,pop_18_op_m2_n9_251225_013900,pop_6_op_m1_n2_251224_211232,0.0051254923,1.49392
3172,3484,pop_11_op_e1_n2_251225_052112,pop_15_op_e2_n13_251225_064411,0.005277573,0.69092
1677,4427,pop_11_op_e1_n14_251224_224831,pop_9_op_m2_n11_251225_045729,0.011677892,1.46796
2291,2952,pop_19_op_m1_n17_251225_015609,pop_9_op_m1_n17_251224_221631,0.0092818765,0.37076
1818,4363,pop_13_op_e1_n19_251224_233156,pop_8_op_m2_n1_251225_043752,0.02512307,0.51343
1002,1806,pop_2_op_m2_n11_251224_142037,pop_12_op_m2_n6_251224_232635,0.03911592,0.0052299984
1857,2901,pop_13_op_m1_n2_251224_234324,pop_8_op_m2_n18_251224_220122,0.010624046,0.14488
588,3618,pop_16_op_e2_n19_251224_181906,pop_17_op_e1_n5_251225_071627,0.014823649,0.7544
291,1427,pop_12_op_e2_n4_251224_170832,pop_9_op_e1_n5_251224_161900,0.012511655,1.35194
742,4254,pop_18_op_e2_n1_251224_185247,pop_7_op_e2_n1_251225_040818,0.011388595,0.0108699985
577,1485,pop_16_op_e1_n8_251224_181432,pop_0_op_e1_n0_251224_192810,0.010616004,0.30526
100,2915,pop_0_op_m2_n4_251224_135519,pop_9_op_e1_n15_251224_220604,0.011684287,1.33665
471,2285,pop_14_op_m2_n13_251224_174931,pop_19_op_m1_n11_251225_015609,0.013635896,0.00030000042
400,3597,pop_13_op_m2_n16_251224_173322,pop_16_op_m2_n2_251225_071226,0.0048385863,0.86386997
2429,3429,pop_2_op_e2_n8_251224_195847,pop_14_op_m1_n17_251225_062936,0.012932944,0.02908
3098,3210,pop_10_op_e1_n18_251225_050159,pop_11_op_m1_n4_251225_053143,0.0031504603,0.0036300002
3097,3974,pop_10_op_e1_n17_251225_050159,pop_3_op_e2_n3_251225_025848,0.013770609,0.002319999
2053,3687,pop_16_op_e2_n15_251225_004450,pop_18_op_e2_n11_251225_073846,0.021801816,1.47611
3187,3208,pop_11_op_e2_n17_251225_052631,pop_11_op_m1_n19_251225_053143,0.0057521374,0.9701201
716,722,pop_18_op_e1_n11_251224_184830,pop_18_op_e1_n17_251224_184830,0.018423952,0.002919998
753,4003,pop_18_op_m1_n11_251224_185705,pop_3_op_m2_n14_251225_030636,0.010989486,1.34208
2208,2227,pop_18_op_e2_n9_251225_012910,pop_18_op_m2_n11_251225_013900,0.0012834142,0.08793001
2928,4169,pop_9_op_e2_n0_251224_221118,pop_6_op_e1_n4_251225_034519,0.049558923,1.15605
677,2965,pop_17_op_m1_n11_251224_184025,pop_9_op_m2_n10_251224_222110,0.022619616,1.25697
2210,3496,pop_18_op_m1_n11_251225_013420,pop_15_op_e2_n6_251225_064411,0.047586743,1.49401
459,3095,pop_14_op_m1_n2_251224_174534,pop_10_op_e1_n15_251225_050159,0.0048717204,0.0022200346
770,2203,pop_18_op_m1_n9_251224_185705,pop_18_op_e2_n4_251225_012910,0.011628526,0.81749
666,1983,pop_17_op_e2_n19_251224_183600,pop_15_op_e2_n19_251225_002222,0.017383512,0.52893
738,2404,pop_18_op_e2_n15_251224_185247,pop_2_op_e1_n18_251224_195501,0.008016011,1.47409
1693,2818,pop_11_op_e2_n15_251224_225528,pop_7_op_m2_n10_251224_213900,0.005671067,0.69363004
513,1061,pop_15_op_e2_n19_251224_175832,pop_3_op_m1_n14_251224_143102,0.009792521,0.09227
1340,3861,pop_7_op_m2_n3_251224_160301,pop_1_op_m1_n2_251225_023309,0.016503947,0.09166
1348,3039,pop_8_op_e1_n12_251224_160509,pop_0_op_i1_n1_251225_020904,0.012067516,1.48234
2801,2935,pop_7_op_m1_n13_251224_213407,pop_9_op_e2_n17_251224_221118,0.0029656033,1.47218
2698,3340,pop_6_op_e1_n19_251224_210210,pop_13_op_e2_n3_251225_060450,0.0129112145,1.48103
160,1608,pop_10_op_m1_n8_251224_164130,pop_10_op_e1_n3_251224_222545,0.016856804,0.02002
3844,4265,pop_1_op_e2_n5_251225_022841,pop_7_op_m1_n12_251225_041334,0.018515538,0.35074002
389,4313,pop_13_op_m1_n6_251224_172917,pop_8_op_e1_n6_251225_042246,0.0064820433,0.82795
